file_name,subset,transcript
LA_D_3200206,dev,"A Scottish office review of the country's designated bathing waters, which must meet European guidelines, was launched following the poor performance of Scotland in water quality tests."
LA_D_3220081,dev,Would you like to speak to him?
LA_D_3244618,dev,He's played well all season and he's getting more experienced as a fly half.
LA_D_3256092,dev,This is the clear and present danger.
LA_D_3303443,dev,The rest of Fals and Yellow cards also did little to help make the match a spectacle.
LA_D_3367868,dev,It is going to be very hard to meet that team.
LA_D_3376846,dev,I can't put the real reasons into the public domain.
LA_D_3395368,dev,I was at the British Olympic Medical Centre on Friday.
LA_D_3426729,dev,This is surely beyond the pale.
LA_D_3443299,dev,This is clearly another significant step towards the decent minimum wage.
LA_D_3465485,dev,Both thrushes were streamed at the festival over the weekend.
LA_D_3478144,dev,Make it harder for him.
LA_D_3565303,dev,This is great news for communities the length and breadth of Scotland.
LA_D_3593160,dev,That would help.
LA_D_3597738,dev,A spokesman for the Scottish executive said last night that the review of divorce law in Scotland was underway.
LA_D_3604214,dev,They should take their mobile phones.
LA_D_3614881,dev,"Chris Bettison was on crutches last night, after suffering an ankle injury and training."
LA_D_3614949,dev,I believe that general awareness of the tournament as it has grown in stature has helped.
LA_D_3617105,dev,Who would be leader of men?
LA_D_3727622,dev,"In these circumstances, according to the director, recovery is enforceable."
LA_D_3767704,dev,Union members yesterday agreed to continue to back moves to try to secure a new owner for the yard.
LA_D_3782076,dev,At churches across Britain special prayers were said.
LA_D_3788675,dev,"The ref was English and, yes, we lost."
LA_D_3792366,dev,Feelbugging also took the women's title.
LA_D_3799314,dev,"Since then, he has played no active part in the company."
LA_D_3849533,dev,"However, his immediate problem is building a war chest."
LA_D_3888968,dev,I had been cleaning my bits and was 5 minutes late for the team talk.
LA_D_3915707,dev,"But, in fact, the reverse is true."
LA_D_3943938,dev,Yet he left a few days later.
LA_D_3980944,dev,He still looked like a teenager.
LA_D_3989246,dev,You are not going to get hurt.
LA_D_4039836,dev,"The figures are bad, but not that bad."
LA_D_4048306,dev,The same criticism can be leveled at Hampton.
LA_D_4052162,dev,Before there is a threat.
LA_D_4056923,dev,It's just a pity about the rest of the film.
LA_D_4107126,dev,It is an exciting draw for us.
LA_D_4114596,dev,This should give the senior side a boost for their match on Sunday.
LA_D_4142294,dev,We are in favor of improving relations with Libya because we would see that as a way forward.
LA_D_4148714,dev,I think all relationships are built on trust.
LA_D_4155987,dev,There was no way you could see who was right from the press box.
LA_D_4189838,dev,It is understood that France have yet to officially endorse the document.
LA_D_4194240,dev,The Scottish management team will settle for that.
LA_D_4203364,dev,The police are very concerned about this development and are treating it as a matter of urgency.
LA_D_4234032,dev,"It's not pretty, but it's effective."
LA_D_4253580,dev,Filming of the series was not all playing sailing.
LA_D_4258977,dev,"Rail buses are run for profit now, not the public good."
LA_D_4278889,dev,He can handle it without any problem.
LA_D_4300523,dev,The whole season challenge is the concept of a portrait and its role.
LA_D_4321061,dev,"Baxter, he lost his medal after testing positive for a banned substance, was told of the proposal last night by the Herald."
LA_D_4332689,dev,"Instead, he has been a spiritual leader."
LA_D_4348250,dev,He said the government was currently consulting on a number of issues raised by the report.
LA_D_4398059,dev,I fail to see the significance of this result.
LA_D_4432873,dev,This is a war over our home.
LA_D_4440657,dev,I would really like other men in the same position to talk to.
LA_D_4463511,dev,Is it a coincidence?
LA_D_4527658,dev,Official recognition would allow them to undertake the appropriate training and would help improve safety.
LA_D_4557906,dev,"It's a strange sort of vandalism to cut them off, as they do in books."
LA_D_4562820,dev,You always have to keep that in mind.
LA_D_4593106,dev,It's so awful.
LA_D_4603886,dev,Palmer had tried and failed to reach the green in the first three rounds.
LA_D_4691600,dev,Every team in the world would want some of those players.
LA_D_4708858,dev,Perhaps he does not want to.
LA_D_4729804,dev,And that's been evident for the last five years.
LA_D_4750966,dev,This is the best option of all.
LA_D_4760053,dev,"A council spokesman in Stournerway, despite repeated requests from the council, the mob has never officially indicated the price it wished for each house."
LA_D_4870195,dev,"In fact, he was talking about the survival business."
LA_D_4874226,dev,It's nice to look for something original.
LA_D_4915695,dev,So then Scotland lost a goal.
LA_D_4963074,dev,It hasn't been a good season for any of our team.
LA_D_4979134,dev,The weekly average was 3 hours.
LA_D_4992708,dev,"That means the destruction of the Iraqi national identity, since Iraqis are committed to their principles and rights according to international law."
LA_D_5009375,dev,We have always gone through political processes.
LA_D_5016623,dev,"More important, it may be a source of reassurance about the safety, security, and physical location of a son or daughter."
LA_D_5030185,dev,I will be in club football for a long time yet.
LA_D_5051331,dev,Everything here goes the way it's done in America.
LA_D_5076610,dev,"However, they will only be found in the wild."
LA_D_5076694,dev,He is one of the best players in the world.
LA_D_5091691,dev,It feels really good.
LA_D_5100182,dev,The change was made on the advice of the National Audit Office.
LA_D_5118215,dev,It puts the thought out for other people to think about.
LA_D_5127521,dev,No such meeting took place.
LA_D_5133121,dev,There was a thing in front of the camera.
LA_D_5135623,dev,He was a heroic figure.
LA_D_5140041,dev,8 minutes from the break Derek Fleming was brought down and Robertson hit the fourth from the spot.
LA_D_5170428,dev,He will be in his best position behind the strikers and he will do it brilliantly.
LA_D_5177326,dev,What we really need to possess is a positive attitude.
LA_D_5181684,dev,"In terms of excitement, that was about it, but there was an intriguing aside, the old master against the young pretender."
LA_D_5193789,dev,Now they have a solid argument.
LA_D_5209189,dev,He denies the church.
LA_D_5234713,dev,"We lost our composure towards the interval, he said."
LA_D_5327544,dev,The Geetbette at Health for Scotland may soon be found on bus journeys and in the national lottery.
LA_D_5341623,dev,Perhaps too much is expected of me.
LA_D_5374725,dev,It is I brought
LA_D_5383636,dev,"Six of the asylum seekers left the offices, it was reported."
LA_D_5472358,dev,They have never made up.
LA_D_5549868,dev,We are still to find out if Al-Mabrahi was one of the people responsible.
LA_D_5563808,dev,He said she had died after banging her head on the floor after falling off a bed.
LA_D_5570032,dev,The proof of the link is missing.
LA_D_5586705,dev,"Together they head for Scotland, where she has a grandfather living in Leith."
LA_D_5679699,dev,His family are in a state of shock and disbelief.
LA_D_5682639,dev,You are with us the love of your life.
LA_D_5699257,dev,I'm glad I came.
LA_D_5711305,dev,It was not known when the team would arrive.
LA_D_5738684,dev,I am happy with the strength of this quad.
LA_D_5751891,dev,Two people were interviewed.
LA_D_5776830,dev,"Michael, he's running."
LA_D_5798590,dev,It cannot continue to be like that.
LA_D_5819741,dev,The staff were brilliant.
LA_D_5830215,dev,Experts' woman at St John's Hospital yesterday referred all inquiries about the case to Lovian and Border's police.
LA_D_5855679,dev,I will never forget it.
LA_D_5948278,dev,"Now, however, things are different."
LA_D_5954862,dev,Our message was inclusive.
LA_D_5959728,dev,But we just refused to give in.
LA_D_5991498,dev,The club is very disappointed it has had to come to this stage.
LA_D_6000471,dev,Bosman and the aftermath of this ruling has produced a new commercial climate within football.
LA_D_6001731,dev,It also confirms that domestic abuse is prevalent in all communities and across all social groups.
LA_D_6026070,dev,"After being sidelined for so much of the season, there would be little point in taking even the slightest risk for the sake of a few extra days."
LA_D_6045245,dev,Both of those promises have already been honored.
LA_D_6046443,dev,Nothing is safe.
LA_D_6080461,dev,Billy Duds also came on In Place of D'Bourg.
LA_D_6125461,dev,Nearly a third were worried about job security.
LA_D_6127252,dev,Police forces across Britain have been asked to join the hunt for the killer of the popular teenager.
LA_D_6131631,dev,We have reports of this throughout Scotland.
LA_D_6147694,dev,It's been like a rollercoaster but being able to lead the process and keep it going has just been an amazing time for me.
LA_D_6160245,dev,A man has been arrested and will be appearing in court tomorrow.
LA_D_6174345,dev,I've had my time.
LA_D_6183125,dev,This season is not over.
LA_D_6187174,dev,I think he was having a quiet night anyway.
LA_D_6202447,dev,"The only other real solution they can see, according to the research, is to apply to sell the big issue."
LA_D_6223774,dev,We're looking for unity in the council.
LA_D_6227080,dev,"Not surprising, you may think."
LA_D_6231724,dev,But it will never happen.
LA_D_6264742,dev,It is also a nuclear capable state.
LA_D_6288186,dev,It is a normal way of advertising for stuff.
LA_D_6314728,dev,Blen is backing and we're good friends.
LA_D_6316102,dev,The industry will try to get around it.
LA_D_6341396,dev,This is encouraging.
LA_D_6359496,dev,This is a club on the rice.
LA_D_6383686,dev,The obvious answer is that our male staff are very good looking.
LA_D_6388120,dev,State schools will need to receive as much funding as the public schools.
LA_D_6413462,dev,They were out of touch.
LA_D_6419449,dev,"We didn't cast any people of colour, any gay characters we just wanted anonymous, white suburban kids."
LA_D_6428957,dev,He did the recruiting.
LA_D_6474102,dev,"If you are in pain you will feel low, and if you feel low the pain will get worse."
LA_D_6479435,dev,They always have and they will continue to do so.
LA_D_6484577,dev,The scene is about this.
LA_D_6497525,dev,Even Cidant criminals would think twice before going into one or two of them.
LA_D_6531960,dev,"He was taken to law hospital where they did everything they could to save him, but it was too late."
LA_D_6546081,dev,Maybe as hard as possible.
LA_D_6553908,dev,I'm absolutely delighted.
LA_D_6585774,dev,That's not eviction because he is not a tenant.
LA_D_6596958,dev,He seems to have made an impression because he was asked back in December and has now signed a contract.
LA_D_6629886,dev,"I don't believe there are as many good sides in the second division, but that doesn't really help us looking forward to next year."
LA_D_6635685,dev,We regard this as a major coup.
LA_D_6638128,dev,I have a two year contract but that also depends on promotion.
LA_D_6640384,dev,You should be.
LA_D_6665426,dev,Lots of things have happened since the enquiry started its work.
LA_D_6717508,dev,Now the whole country is looking at this case because it could open the flood dates.
LA_D_6747561,dev,He was shocked.
LA_D_6748543,dev,The feedback from audiences was just so positive.
LA_D_6768434,dev,I knew he was a good player but when you see him in training he is quite something.
LA_D_6795503,dev,Some young conductors get in way over their heads.
LA_D_6795908,dev,That time has fun.
LA_D_6802049,dev,He got his degree.
LA_D_6809474,dev,The group would never be the same again.
LA_D_6814264,dev,"The future, it seems, is here."
LA_D_6834652,dev,It is expected to last a week.
